No;NAME;TITLE ID;BUILD ID
330;CatQuest;0100A2F006FBE000;0100a2f006fbe000,0a4d71a302961148
331;CatQuestII;01008BE00E968000;220c1f10a8bb9c40,83e1094d9f4ce147,b913ff9f5961f043
332;Cathedral;0100BEB01327A000;abcb3fc8f707dc9d
333;Catherine:FullBody;0100BF00112C0000;93a79c77da81f7f1
334;CaveStoryPlus;0100B7D0022EE000;46fbe5279db0511b,5d678e584423275c,c013b93e5320cf27
335;CaveStory+;01000D9007C28000;46fbe5279db0511b
336;CaveStory+(EUR);0100A55003B5C000;3ca7b62064697713
337;Caveblazers;01001A100C0E8000;37974c170346d3e6
338;CavemanChuck:PrehistoricAdventure;010080C00AC3C000;d1a4590fbb68204b
339;CavemanWarriors;01006DB004566000;aa14f75e7c738844
340;Cecconoid;01007A1012852000;e1af419e99b26042
341;Celeste;01002B30028F6000;5eae657929360479,b1fb371fb03a6e6a
342;CHAOSCODE-NEWSIGNOFCATASTROPHE-;01007600115CE000;9101cd39a5d71c29
343;Chasm;0100DE200C350000;a2358a849b896320
344;ChildofLightUltimateEdition+ValiantHearts:TheGreatWar;01007D000AD8A000;a8d1f8391e7d4d31
345;ChildrenofMorta;01002DE00C250000;31d92c875b1cca41,592de2f107ec8646,657485006bd26747,d76cdb57ca4e8a4c,fe06d69d28f8e34c
346;Chocobo’sMysteryDungeon:EveryBuddy!;0100BF600BF26000;c51fc4337e825148
347;ChoukaitenSushiStriker:TheWayofSushido;0100A6200851E000;51aa4bbcee874768
348;ChromaSquad;010012E00EA66000;2d502def7e95e447
349;Cities:Skylines-NintendoSwitchEdition;0100D8800B87C000;9c010911589c624f
350;CitizensUnite!:EarthxSpace;0100D9C012900000;2d4b46056fb686a5
351;ClanN;010065000D25C000;a853d6a12b29f4e8
352;Cloudpunk;0100916011210000;336def62e89ec043,ad212fe48bd0ee4f
353;CobraKai:TheKarateKidSagaContinues[Rev1.0.0];01005790110F0000;97e45918d2113640,b686e3c2ac685a41,e8a03acd481a0d48
354;CodeofPrincessEX;010034E005C9C000;04a3c0fd3ce8553d
355;Collapsed;01004F1012716000;d645b9f300d6b842
356;ColossusDown;0100E2F0128B4000;ac6fc4429263db45
357;ColtCanyon;0100B9801210A000;126b87e1504877ae,cd9597ec83d0e348
358;ConceptDestruction[Rev1.0.0];0100971011224000;16f03a8a9ff95742
359;ConjurerAndy'sRepeatableDungeon;0100C8500CBC4000;6e6053566cfbc210
360;Contra:RogueCorps;0100F2600D710000;8b5602a415099d59,cc28259144a178c0
361;CookingSimulator;01001E400FD58000;54d347dc37e12941
362;CopperBell;0100C5A0115C4000;b35a2167f134094d
363;CosmicStarHeroine;010067C00A776000;6b3808bcfea9be42
364;CottonReboot[Rev1.0.0];01003DD00F94A000;6743a37fce1e9be4
365;CrashBandicootN.SaneTrilogy;0100D1B006744000;29e1a37d84227147
366;CrashBandicoot™4:It’sAboutTime;010073401175E000;8778d3227d806567,d3ca5602f3467451,e8db38f170b0149d
367;CrashDummy;010046600BD0E000;dc2e82a825e4b747
368;CrashTeamRacingNitro-Fueled;0100F9F00C696000;1c68951840693051,20e862bd6c39d8ae,22df179b89611807,47e60871471f1ce9,64736428d344e78e,67813b3f85782991,6c34f9d999e908e8,6d693314dac7b040,9a5cf70301fbeb93,be5ee5a46fcde180,c25bb998c6d3c629,d614a20dde59e4d7,dfcfaff44673ef2b,ec79bf385ed287e8,ed5d2d9df7a61c7d
369;CrawlcoBlockKnockers;0100148012F7A000;40bb457f738e3cbe
370;Crimsonland;01005640080B0000;89a17f4a3a24595f
371;CrimzonClover-WorldEXplosion;01006B800DE26000;7f112d4c048e9eee
372;CrisTales;0100B0400EBC4000;9d1c31c1e9270643
373;Croc'sWorld;01004F800C4DA000;777320c58883bd91
374;Croc'sWorld2;01009DB00DE12000;934946857ae782c7
375;Croc'sWorld3;010025200FC54000;98f36c45c6c78ab6
376;CrossCode;01003D90058FC000;bccabe04aaa3bd58
377;CrownTrick;0100059012BAE000;3d7fcd24d5ee4042,d54a9e2cc4ba2947
378;Cryogear;0100AC100CCF6000;2ad1db30685b030e
379;CryptoftheNecrodancer;0100CEA007D08000;b238fa943d2a300d
380;CrysisRemastered;0100E66010ADE000;5d28e2b25f564f43,926553c68db4f96e,f8783cb2cb3bf79f
381;CrystalOrtha;01008FA012FC0000;9b192f49cdbc0746
382;CubeLife:IslandSurvival;0100519007636000;711f2270ba94194e
383;Cuphead;0100A5C00D162000;80537fb47433794b,e5f6265d8d486648,ffe6641915cd2f4c
384;CursedCastillaex;0100ED700B376000;d8014da69caf4d6c
385;CyberShadow;01008D100DE46000;7ab40e8a9691c2c3
386;DaemonXMachina;0100CB8005B26000;619d3570bf6b9b7b
387;DaemonXMachina;0100B6400CA56000;619d3570bf6b9b7b,ce8a42e1a1c73b26
388;Damsel;0100BD2009A1C000;f6b9d27b867f2b4f
389;Dandara;0100BFC002B4E000;f000171741236440
390;DandyDungeon-LegendofBraveYamada-;0100DFB00D808000;29410ca2711a4145
391;DangerGazers;0100B3901324A000;eec8e7475d2b06c0
392;DanmakuUnlimited3;0100417007F78000;35177d3968aca808,cf4207220d0ada5b
393;DariusCozmicCollectionConsole;01000330105BE000;ded774f05f23a7e9
394;DarkSouls:Remastered;01004AB00A260000;5a797a3a5da6c4f3,9985b82cc518ffaf,df3766a2bb651a3e,f4b72c9ef704ca64
395;DarkWater:SlimeInvader;0100C88014614000;9b1e3922172a594b
396;DarkWitchMusicEpisode:Rudymical;01001FA0034E2000;9f751801449b6d7a
397;DarksidersGenesis[Rev1.0.0];0100F2300D4BA000;0eb0818751685be8,1dd738fe18fd9bbc,darksidersgenes,db17131624d04a9c,dd7a7a508f483608
398;DarksidersII[DeathinitiveEdition];010071800BA98000;173e2edea9e5d940
399;DarksidersWarmasteredEdition;0100E1400BA96000;a4cc4c44c07aec14
400;DarksidersWarmasteredEdition;0100E140BA96000;a4cc4c44c07aec14
401;Darkwood;010033500B7B6000;1cc75c05b5c0cb40,207231a04b2f3744,39a33d59f1f2b841
402;DCSuperHeroGirls™:TeenPower;0100F8F00C4F2000;bc714e2d7d32ab41
403;DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6
404;DeadCells;0100FC000AEF0000;0ec417630f5c7a35,62f7f1e54f9353f8
405;deadcells1.3;010064009FBE000;efe3aca35e248bb6
406;DeadorAliveXtreme3:Scarlet;01009CC00C97C000;d81d2492b00f45d2
407;DEADORSCHOOL;0100E7100C52C000;d29fa0c8b15e7842
408;DeadlyDays;010095A011A14000;18591dd841cc6a44
409;DeadlyPremonition2:ABlessingInDisguise;0100BAC011928000;2481dafb3edc6b4e,3c9b3ecfad8a9542,47855f311db97849
410;DeathRoadtoCanada;0100423009358000;4cb1dc253d230b2c
411;DeathTales;0100A51013550000;b4889e2facba7e5c
412;DeepSkyDerelicts:DefinitiveEdition;0100C3E00D68E000;cb90194eced68b43
413;DeepSpaceRush;01000A700F956000;3c1fb5bc36eb1f66
414;DefendYourCastle;01006E600D9C2000;71cead463a463746
415;DefenseGrid2;010061300BBF8000;3953274ef966b6b2,e674d6fdaeae5844
416;DELTARUNEChapter1;010023800D64A000;e450a5dd753d257f
417;DemonPit;010084600F51C000;92d5eac4cfd36242
418;Demon'sTier+;0100161011458000;7e2745f9a427a583
419;DemongHunter;010000401313A000;f97054189a86de4f
420;DenshadeGO!!-HashiroYamanoteLine-[Rev1.0.0];0100BC501355A000;72556bdf87ff54ea
421;Descenders;0100D4600D0E4000;da3378adc2ecb844
422;Descenders[Rev1.0.0];0100C2F013084000;d0fcd671804c1b42
423;DestroyAllHumans!;01009E701356A000;7a4bd7bd8c9388fa
424;DevilEngine;010031B00CF66000;bb1817c904cd13fe
425;DevilMayCry;0100E8000D5B8000;883f54c67475abae
426;DevilMayCry2;01007CF00D5BA000;f8c066a1e59d8cce
427;DevilMayCry3SpecialEdition;01007B600D5BC000;010bcee657eafedf,258d8ba560cfa34c
428;DeviousDungeon;01009EA00A320000;2d57263d985efa40
429;DeviousDungeon2;0100FD600DFDC000;bf57b4d7ba5ef145
430;Dex;01003F601025E000;f0a4874a7fa53947
431;DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20
432;Diabolic;0100F73011456000;7fe0a7323d2e968a
433;DigimonStory:CyberSleuth[CompleteEdition];010014E00DB56000;92a6c699e4bae7da,bedae701dd8565cd,ca86dbb44a335ead
434;Disgaea1Complete;01004B100AF18000;18b01c2123631637
435;Disgaea4Complete+;0100A9800E9B4000;6a1bf67d25fc2ed0,767dc7b2885026a8
436;Disgaea5Complete;01005700031AE000;cc9abdfa887f316d
437;Disgaea6:DefianceofDestiny;0100ABC013136000;0b3ac195c9f27084
438;Disjunction;01000B70122A2000;5cfdd9f0daf0308e
439;DisneyClassicGames:AladdinandTheLionKing;0100A2F00EEFC000;6dacef3fd1431455
440;DisneyTsumTsumFestival;010012800EBAE000;1f7d8734ceb66148,62dc4bf18520b348
441;Divinity:OriginalSin2-DefinitiveEdition;010027400CDC6000;1dd992e93e645a52,3c4e2b234cb55b78,7d3432c23010c1bd,dbd602f66e2de27d,eee583fdd942f6aa,f821dc8cc9a45414
442;DongoAdventure;010088B010DD2000;5015dea149a3c14f
443;DonkeyKongCountry:TropicalFreeze(rev001);0100C1F0051B6000;f48bd40d89b529c1
444;DOOM;0100416004C00000;01ace43e724259c3
445;DOOM(1993);010018900DD0000;c35190ad7468cb42
446;DOOM(1993);010018900DD00000;2816930e5331df42,53b3e4a3b478bf4b,9b97e6f23f01a044
447;DOOM3;010029D00E740000;28b88c3bdf442ebb,9408aaa62605d822
448;DOOM64;01005D700E742000;1f45f195fb7468c5
449;DOOMII(Classic);0100D4F00DD02000;1f6c11f9ae3c2148,5bf6780e838c1e47,6a881b176cc04d49,b23620b7c664034b
450;DOOM®Eternal;0100B1A00D8CE000;0367b729a8638f45,c4e8abde598cbe54
451;Doraemon:StoryofSeasons;010073700E412000;1bbc6341e973e943,59624bd909dfdd4b,d5285c0a02fdc14c,ee35389beb0ff248
452;DOTORI;0100DBD013C92000;b559cde7bc2ad148
453;DoubleCross;010038D00C1DC000;7ef6091d867f8047
454;DOUBLEDRAGON;010067C00E496000;7c9c04e77258fa47,a84d1538fbfcb546
455;DoubleDragon&Kunio-kun:RetroBrawlerBundle;0100C0E00F0AC000;0d1c3b432523b045
456;DOUBLEDRAGONIITheRevenge;01009E3001DDE000;7bb496830fbaefb5
457;DoubleDragonNeon;01005B10132B2000;f840d4127e63312d
458;DOUBLEDRAGONⅡ:TheRevenge;0100DD900E498000;6a71dc9407b10148
459;DOUBLEDRAGONⅢ:TheSacredStones;01001AD00E49A000;c4994905d081354c
460;DOUBLEDRAGON4;010001B005E5C000;fe9ddb64d10bf747
461;DougHatesHisJob;0100A14013B1E000;b99305304df99c41
462;DowntoHell;0100B6600FE06000;62c8976e3dee9740
463;DragSim2020;0100B59011A1C000;fe87beb149f96c45
464;DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584
465;DragonBallHeroes;0100E5E00C464000;35712a42cf7d37c9
466;DragonBallXenoverse2;010078D000F88000;0d0e5aab66ad6795,0f4992d359c3b6dd,15f6affe27bc79dc,3549519a39128dbb,54c53bf518bef0ed,5691ded1329c2cf7,5d6d051aea5d556d,867b51c287259559,f89026442c938f06,ffd194436f8d3d2d
467;DragonLapis;010076F012CD8000;92ec5e5a7338b442
468;DragonMarkedForDeath;010089700150E000;185a67621d9b8d61,4233b4516cb5b3d8,66d0494fb531f45f,6e1fcdb58ddea086,70a2f7fc803e2d0e,9b066abb5e29b8fe,e22ee1b82e5b8835,e4114eb197e80ca8,e671d5f4979f0cea,e6d27d568f3ea9c8
469;DRAGONQUEST;0100EFC00EFB2000;4c1e8f555e6b88da
470;DragonQuest1,2&3Collection;010015600EFB6000;43d16253cd0bdd2a
471;DragonQuestBuilders;010008900705C000;93a84d948c179001
472;DragonQuestBuilders-AlefgardoFukkatsuSeyo;01007B5002F56000;61fa6eeda9a63672
473;DragonQuestBuilders2;010050000705E000;3ebf22ed97873d1f,43d3724d70a32464,4e1a22c61868d4c0,79a11fd138520490,a93ef5c9c956ac1f,abb2ac36c4d38805,d29dc85061688483,d58e985f267b9abd,f847df7905274ef5
474;DRAGONQUESTBUILDERS2;010042000A986000;1a0b233dc70b7f6e,687753c332cfff53,a6b07ff854883072,ed620a2fd245ffe0,f311f4b1e6f32be0
475;DragonQuestBuilders2(JAP);ABB2AC36C4D3880;010050000705e000
476;DragonQuestBuilders2(JAP);010050000705E00;010050000705e000
477;DragonQuestHeroesI・IIforNintendoSwitch;0100CD3000BDC000;5c598e5025bf97bc,bf91b9e86ff34541
478;DRAGONQUESTII:LuminariesoftheLegendaryLine;010062200EFB4000;10423bbc86d3bfde
479;DragonQuestXIS:EchoesofanElusiveAge[DefinitiveEdition];01006C300E9F0000;0237abe1ee27da42,1719aabfa5eae42b,191270f5ed4db907,6b54b4be4b1771f4
480;DragonQuestXIS:SugisarishiTokioMotomete;010054A0085CA000;325e49e94a030b7e,744e00542ff45574
481;DRAGONQUEST®XIS:EchoesofanElusiveAge–DefinitiveEdition;010026800EA0A000;a7578001b492c202
482;DragonSinker;0100356009860000;0a9c8c76d0b32948
483;Dragon'sLairTrilogy;010027100C544000;63d62c0424d49543
484;DragonBlazeforNintendoSwitch;010099B00A2DC000;9ec9964ffd6e3f73
485;DragonFangZ;0100DA0006F50000;0090cbff9230c84f
486;DragonsDogma:DarkArisen;010032C00AC58000;2cdb9b9d70010e88,deb6b520bb1e0352,ed2c2056af00b1c7
487;DrawntoLife:TwoRealms;0100FF1012C1C000;af2af618c7cf574d
488;DreamingSarah;010048F012C24000;fdaa28be827d1b9c
489;DreamWorksDragonsDawnofNewRiders;0100ED200B6FC000;41e7d227f248534e
490;DriftRacingMadness;0100850011FDA000;da2839fce6e16a4e
491;DrunkenFist;0100BDB012F78000;d8e7a91f33e3728f
492;DuckGame;0100750001C70000;d5446193e5bc2e4c
493;DukeNukem3D:20thAnniversaryWorldTour;01007EF00CB88000;49a4a5cff8450314,68ea5bfa8daa9371
494;DungeonLimbus;0100CAB012FCC000;73e570746ed6aa41
495;DungeonniDeaioMotomerunowaMachigatteiruDaroka:InfiniteCombate;0100AFC00CEE6000;84d19a943300e243,9725ccaa784be34c
496;Dungeonoid;01002130136C0000;f780a21406f4aa4e
497;DungeonTop;01004A0013790000;05fe9024b0ac5146
498;Dungreed;0100FAD00C2AA000;ce5a908f1736cb49
499;Dungreed[Rev1.0.0];010045B00C496000;5db69691ddc47b45,cfd9ab668979ea45
500;DuskDiver;0100B2B00E7AA000;2d31515a27c3ecec
501;DuskDiver;010011C00E636000;2d05e2fc4bed8cf5
502;Dust:AnElysianTail;0100B6E00A420000;d273f6d43b6f1af6,e962be62e05dde43
503;DustyRagingFist;010097D00402C000;3663a5c4e19b5840
504;DwarfJourney;01009E8013FCE000;53b9d027023e4d44
505;DYNASTYWARRIORS8:XtremeLegendsDefinitiveEdition;0100E9A00CB30000;0d63b368b4161cac
506;EagleIsland;010037400C7DA000;092e5781403f9625,64d3b49f38c60f55,f0e3bd5e823c6145
507;EarthAtlantis;0100E07006C84000;5ab9630ecf782342
508;EARTHDEFENSEFORCE:WORLDBROTHERS;01006D5014796000;c19c80633bee4bd1
509;Earthlock;01006E50042EA000;d75dbe0c21357141
510;EarthNight;0100A2E00BB0C000;0c2192b8ddc2dd48
511;eBASEBALL:PowerfulProYakyu2020[Rev1.0.0];010073000FE18000;5cb8f3e19852f4c1,5d82d7f60d6ded46,cb946f6ae634f5f9
512;EightDragons;01003AD013BD2000;587aede0433e5d41
513;EiyuuDensetsu:SennoKisekiIII[Rev1.0.0];0100E57010542000;3fb33205c25d3436
514;ElHijo-AWildWestTale;010020A01209C000;9139c20dd37e1944
515;Elden:PathoftheForgotten;0100B5B00EF38000;5187063dc7cb7c43
516;Elliot;0100D85013754000;428980f461ab5b44
517;ElliotQuest;0100128003A24000;75b6f3935221af6d,f35372f6362e4e05
518;ENDERLILIES:QuietusoftheKnights;0100CCF012E9A000;3048549aef6b02d1,c9fb83b55873d1a6,eba346eff38c931a
519;Endurance-spaceaction;010045C011DF6000;768520e5eb082918
520;EntertheGungeon;01009D60076F6000;0988ba5931f79147,41353ef03c96cf44,86b75b735e8ce94b,b3116bd471906840,e1ccdccc11e3d04b
521;EscapefromChernobyl;0100FEF00F0AA000;7725c643b39658f4
522;EscapeFromTethys;010092901203A000;f65f17ea16c29146
523;Evan'sRemains;01003F900E74E000;51416f403efaa3b9
524;EverdarkTower;010029500DFBA000;94e79e909cd7d64b
525;Evergate;01009C4012284000;4d330e2011155a4a
526;Everspace™-StellarEdition;0100DCF0093EC000;71873feb4648fa39
527;EvilDefenders;010080600B53E000;f82f507fb0c82b4d
528;ExittheGungeon;0100DD30110CC000;0988ba5931f79147,378a61255ca26c4e
529;ExplosionadeDX;0100410012112000;48c172d0e2f4be42
530;FableofFairyStones:妖精石物語;0100E3D0103CE000;4278baf87482ec4b
531;FairuneCollection;01008A6009758000;ea5c70af7f4d8a4f
532;FairyFencerF™:AdventDarkForce;010002300C632000;810604cb1d5b9de9
533;FairyTale[Rev1.0.0];0100CF900FA3E000;20ee036f0f679257,29a5e596c24badde,5f894a204984a1f7,6df7c8e12b9b8d24,9202714ae1ff3520,b52fc65a9bb66580
534;FairyTale[Rev1.0.0];0100F3100EFCC000;6fdc6ffe937e5d78
535;FallOfLight-DarkestEdition;01005A600BE60000;4fe377f89a528a42
536;FamilyFeud[Rev1.0];010060200FC44000;d3e9fbc256313540
537;FANTASYHERO～unsignedlegacy～;0100767008502000;48625e6d08b74557
538;FantasyStrike;0100944003820000;9000cc23f2376946,e226101567d1be44
539;FarmTogether;010086B00BB50000;3af310c7483c404e
540;Fate/Extella:TheUmbralStar;010053E002EA2000;76ec789b99a25ba5
541;FeatheryEars;01006C3011C56000;1c7c2b75926d0947,3ee273ceb6829739
542;FeralFury;010097E00ADC2000;e3d0ba009ed53707
543;FernzGate;01006E800B7F2000;192a2ca0ebeb9845
544;FeudalAlloy;0100AA3009738000;c317caf34f49a74b
545;Fifa19;0100FFA0093E8000;907a0c5bb38c865f
546;FIFA20[LegacyEdition];01005DE00D05C000;f2d740184944d73c
547;FIFA21:LegacyEdition[Rev1.0.0];01000A001171A000;283e6dbf59b544ef,33e7809b7250cf17,e567f4c52bc3fd4a
548;Fight;0100995013404000;4fcdb74dfd8ba740
549;FightCrab(rev001)[Rev1.1.1];01006980127F0000;89996c4eed1f7a45
550;FightofAnimals;010047E010B3E000;2ba5dabaf794914d
551;FightofGods;01002F600C684000;35ceb2cb0d33364b
552;Fight'NRage;0100C7D00E730000;1a9f7090d7fffabc,591ca4b00e5d84dd
553;FIGHTINGEXLAYERANOTHERDASH;0100D02014048000;7a4c24dd63b1d96f
554;Figment;0100118009C68000;5a9dc352aaf1f548
555;FinandtheAncientMystery;0100C8200E942000;dc8170c81cb4f142,eb87bf4d8c40564a
556;FINALFANTASYIX;01007EF00B094000;a49a739c07989244,eada9f7ad4d3ba41
557;FINALFANTASYVII;0100A5B00BDC6000;4d630af93ac272dc,99b42a70ec0234b5,ca4ed0693797f529
558;FINALFANTASYVIIIRemastered;01008B900DC0A000;b899412d980f0b44
559;FinalFantasyXX-2HDRemaster;0100FE500D0CA000;c581c65cd5743adf
560;FINALFANTASYX/X-2HDRemaster;0100BC300CB48000;1ce9f39ddb8a1a93,1ec9f39dddb8a1a9
561;FinalFantasyXIITheZodiacAge;0100EB100AB42000;598723c7a3d43935,c2932c4d1c84ed7d
562;FINALFANTASYXVPOCKETEDITIONHD;010068F00AA78000;ceed69743f258249
563;FINALFANTASY®CRYSTALCHRONICLES™RemasteredEdition;0100CE4010AAC000;687ab956c7a3914b,e1d8b399b787ae41
564;FinalLight,ThePrison;01001BA00AE4E000;352d01c0d629b74f,45e162b5385dc449
565;FINALSWORDDefinitiveEdition;0100F62013DAE000;265b7ee5bb75864a
566;FindingTeddy2:DefinitiveEdition;0100FF100FB68000;0a90f4970abf3ede
567;FireEmblemMusou;0100EAE003A5A000;316baf584d815ab7,466e46e9aef48d9f
568;FireEmblemWarriors;0100F15003E64000;1953770037acc52a,43fc559a975dd485
569;FireEmblem:ThreeHouses;010055D009F78000;19ba39bd3ee8131d,47ca26d2aa77d0ba,89048449ba238c8c,9454f2c47f827602,cecf500cea4c214c,f0142d706fd2323b
570;Firework;0100BA9012B36000;3885a17f2d28b1e7
571;Flashback;01000A0004C50000;4427c1b4902c4449
572;Flinthook;0100307004B4C000;6cb9aa4d4e880356
573;FlyPunchBoom!;0100FC300F4A4000;de9f681aed612147
574;FLYINGGIRLSTRIKER;0100CCA00EDCE000;b1891931c1eba942
575;Fobia;010056000BA1C000;c1e79c256bdf6e41
576;ForTheKing;010069400B6BE000;45bc618b7067a346,5105f83d319c8143,7e00252e0cdc2e4c
577;Foregone;010044B00E70A000;1812915cf5b12646,1bed7508ca97e540
578;FOXnFORESTS;01008A100A028000;280589b597abe848
579;FoxyLand;0100D2501001A000;4e2b065027e78663
580;Frane:Dragons'Odyssey;0100C0C00DD0E000;09b846aebe22fe44
581;FreedomPlanet;0100EB800B614000;6fe8e047d88be449
582;FullMetalFuries;010079300AD54000;0b76ec521212fd1c
583;FullBlast;010036A00B290000;c2d7a3622913c742
584;Furi;01009D3008D20000;4feeee035bd05141
585;Furi-DefinitiveEdition;01000EC00AF98000;83fb796d7b625e42
586;FuryUnleashed;0100ECE00C0C4000;069084599b9fe640,265d097cce8d8a49,33c2f7fb7b9cdc48
587;FUSER™;0100E1F013674000;13d5bb6d03dc2601
588;FushiginoGensokyo:LotusLabyrinth;0100D7800C56A000;76afb6a1db0a65d9
589;FushiginoGensoukyouTOD-RELOADED-;010033500944A000;cd0578ffc3b7c72e
590;G.I.Joe:OperationBlackout;0100EB10108EA000;99c3b03aa94f9ed7,e4e950730783f283
591;GalaxyChampionsTV;010023500EF76000;7c392af48783654c
592;GalaxyWarfighter;0100EDB01005C000;ca634037ff84ad42
593;GameDevStory;0100AF700BCD2000;b783994a7721864b
594;GameDoraemon:NobitanoShinKyoryu[Rev1.0.0];01006BD00F8C0000;06b9d4461dc8a442,d13dee59be762ab5
595;GangstaParadise;01001A50145E0000;811fb7885b2d7247
596;GasStation:HighwayServices;010032D012602000;ee18a97637d15740
597;GatesofHell;0100EA001069E000;b662a47bdea4dc4c
598;GatoRoboto;010025500C098000;261fa67f1c963a1c,41c02541bc629910
599;GearClubUnlimited2;010072900AFF0000;0a547e79e76c8849
600;Gear.ClubUnlimited;010065E003FD8000;cd94fcb8cc23b24a
601;GekidoKintarosRevenge;010052A00942A000;100289938ec87946
602;GeneticDisaster;010014901144C000;d941bd608240c448
603;GensokyoDefenders;010000300C79C000;64a8da29d4719019
604;Ghost1.0;0100EEB005ACC000;5441813a911b7b45
605;Ghost1.0+UnEpicCollection;0100E0D00DFEE000;a7dc83325c7b69a9
606;Ghost1.0plusUnepicCollection;010036400DFF0000;a680bcfccdab360d
607;GhostBladeHD[Rev1.0.2];010063200C588000;76584d2eaa42c27f
608;GhostofaTale;0100D140112BC000;8ac511f87d786b46
609;GhostSweeper;01004B301108C000;50221310d086a129
610;Ghostbusters:TheVideoGameRemastered;0100EAE00D9EC000;0fe6747d03eba4e3,5aaa63bef45a8c0a
611;Ghostrunner;010090F012916000;e883dffd31c64950
612;Ghosts'nGoblinsResurrection;0100D6200F2BA000;6726a5080b7fbac7,a89b6b019e1f02ef
613;GhoulBoy;0100C9D00C8E2000;4f30069d2ede974a
614;Ghoulboy;0100A9500C606000;703e05c8fa44594e,91a6639441289b4c
615;GianaSisters:TwistedDreams-OwltimateEdition;01003830092B8000;bea2cb7d4b453556
616;GIGAWRECKERALT.;010045F00BFC2000;8704d866d10eb543
617;GIGAWRECKERALT.;0100A4900EDDE000;00828465529fee46
618;GIGANTICARMY;010067A00D35E000;c32b8a1fdd88dcbe
619;GigantosaurusTheGame;01002C400E526000;ef7b49570430043e
620;Ginger:BeyondtheCrystal;0100C50007070000;59024102424ac443
621;Gleamlight;0100ED2010292000;73f509ebf8307343
622;Glitch'sTrip;0100B6F01227C000;6d69e98be519ca47
623;GlitteringSword;0100230013D0C000;e8f1613fa8389cf0
624;Gnosia;01008EF013A7C000;389c6c494eec527c
625;GoblinSword;010067C010F88000;3eb41ec2fcad4d68,95b083bd9d0dc15c,e717df86ce42cd4d
626;GODEATER3;01001C700873E000;1250e446d020c4ca,368cdf823b83a54b,769ce69fd09f7ec6,9ed444678b20813a,c0f144f5139f542e,f43bdc91fc97e529
627;GODSRemastered;0100BAA00AE16000;8b36f764eb350c41
628;GodsWillFall;0100CFA0111C8000;1bf7be722958394b
629;Godstrike;0100FA50138A6000;6b1a71c6e7329803
630;GoingUnder;01004D501113C000;6c295313079c434d
631;GOKEN;0100126006EF0000;cf79603efd9e774d
632;GolfStory;0100779004172000;300060790d4c2c4a,fcedea4c677dd643
633;GoNNER;01007C2002B3C000;9f04dff0e1149440
634;GONNER2;0100EA70127F2000;7a13a0e5d4cb8e47
635;GoodJob!™;0100B0500FE4E000;951d09eece122a47
636;GoodNight,Knight;01003AD0123A2000;afe32bedbd98f691
637;GrandBrixShooter;010038D00EC88000;233ef0208adfef4f
638;GrandPrixStory;0100BE600D07A000;5dc3c46ef8c9ee48
639;GRANDIAHDCollection;0100E0600BB8001;812a9ad7ab2000b0
640;GRANDIAHDCollection;0100E0600BBC8001;8b679e3f55bd9de5
641;GRANDIAHDCollection;0100E0600BBC8002;034886422b6f840b
642;GraveDanger;010074E0099FA000;00a4a69c29c73b42
643;GraveyardKeeper;0100B6800B5C8000;10be30fead5ad443
644;Greedroid;0100BD800DFA6000;9889452e84c5394c
645;GreenHell;0100453012FEA000;0b0ed086a895204c,87ab66d783094e44,d3a8f87e96c94045
646;GREENTheLifeAlgorithm;0100DFE00F002000;52b45ab71e411b4d
647;GreySkies:AWaroftheWorldsStory;0100DA7013792000;6867b68d25d91f55
648;Gridd:Retroenhanced;0100197008B52000;50ecdb66433e1d4b
649;Grimvalor;01001C700F518000;12a99f6002fd464e
650;Grindstone;0100538012496000;55f3e1211440fa49
651;Grood;01005240121F2000;4ecbce12e16d3048
652;GROOVECOASTERWAIWAIPARTY!!!!;0100EB500D92E000;5e462a2e7fa7136c
653;GryphonKnightEpic:DefinitiveEdition;0100A16011872000;df8ddc222b04c24d
654;Guacamelee!One-TwoPunchCollection;01007E100456C000;09b0d1846cc99974,536e86a461401f9f,fbe5462b68407e75
655;GunCrazy;01009630106A6000;1da05d6dfed0b4c1
656;GunGunPixies;01009EB00DC76000;1953770037acc52a,35b2bf0c429a1ec0
657;GUNBIRDforNintendoSwitch;01003C6008940000;5783a91c341b29e4,c6a4443809d9fa0a
658;GUNBIRD2forNintendoSwitch;0100BCB00AE98000;266c41c9585e9a14,abac5a08624f0306
659;Gunbrick:Reloaded;01008DF00B78E000;5d956d4949715a4e
